,x_1,x_2,y
0,-0.759415996185977,2.7532400952557747,0
1,-1.8852779019387766,1.6295265391438516,0
2,2.46330243466849,-1.023868884412727,0
3,-1.9860041519965943,-0.8988097871506215,0
4,2.0108340318241424,-2.58011744859958,0
5,2.4101875198381917,2.370500867155556,0
6,1.5991400471635622,-0.8627316166103238,0
7,-1.109856441968584,-2.4696974604953335,0
8,2.447341902744885,2.8111799446840005,0
9,-1.6977316096566997,2.5398475701629826,0
10,-1.7024529907143362,-2.4362473245846035,0
11,-1.0607292093800424,-0.5989616830671078,1
12,2.453469734946342,1.000843266145818,0
13,-2.772547528296891,2.658780740099626,0
14,-2.0136670980394635,-0.5599841457990582,0
15,2.6093409623904176,-0.5096754038890312,0
16,2.2347348110061382,-0.7212381356363764,0
17,2.8923976134508056,0.17772112911230886,0
18,-1.3523362141615645,1.8380966647855237,0
19,1.6737898140210508,1.8866357090255734,0
20,-2.122657164956922,-1.8321894434258585,0
21,0.3503761536879022,2.295651910406919,0
22,-2.1599064173596654,0.35982328738831804,0
23,1.5603272569070183,-0.2822042321508258,1
24,1.833400176438312,-2.9779747992626175,0
25,0.8256149870380067,-0.027952415008833498,1
26,1.503997562338503,-2.984939921032179,0
27,2.234647432090931,1.7173452461106304,0
28,-0.2303696464712588,1.9785522040062604,0
29,-1.8074670050050872,-2.664984112811694,0
30,2.584206896000838,1.5257858081026372,0
31,-1.7075483186601708,-0.5140968997453612,0
32,-2.4196099689974875,-0.6724876694657418,0
33,0.9958461359600679,-0.39761887495075143,1
34,-0.14295986738868605,-0.7714261808439931,1
35,-0.9590240045197493,-2.2356903150853125,0
36,1.1749412122800234,0.5665932702718588,1
37,-2.4754833910238743,2.6751873107612214,0
38,0.07538830481821357,-1.8722301323323403,0
39,-0.7620815873397842,0.680453319763707,1
40,2.1851270529517803,-1.903597063498361,0
41,2.0153073080382784,0.9195653779925417,0
42,-1.6829035622653639,-2.2479029614957327,0
43,-1.2735066993415505,-2.60398928954395,0
44,2.3769664631171254,-0.5727458788347475,0
45,2.1103642815876675,-0.5251005229181018,0
46,-0.01200823351649527,1.819473551663509,0
47,-0.5956045924602358,1.8359811795095444,0
48,-2.065964288601794,2.922854144342347,0
49,0.7139951072023178,0.906324208428011,1
50,-2.9024972505685622,0.3088669399060229,0
51,-2.0471500971229952,-1.1637202413487742,0
52,2.8407001135682783,1.5452574235254701,0
53,2.9432614213440047,-0.45769791498491585,0
54,-2.274430976547679,-2.910335313858207,0
55,-2.521624992021401,-0.42587616700963604,0
56,-2.1795954884264734,2.5458738739959994,0
57,-1.6891931087828223,2.7426598620496465,0
58,-1.688520876107715,2.370770545899542,0
59,-0.816684280114055,-0.5971981656088619,1
60,0.5249140162642592,2.966415955243054,0
61,0.8907843316899253,0.8214543980652298,1
62,2.748854504192848,-0.7363302387051394,0
63,0.9602152365203023,0.7373990401901365,1
64,2.729163951697709,-2.74606798146662,0
65,-1.5024198309768018,2.994821131998515,0
66,2.6150857075014944,0.5959644988179948,0
67,2.4982205962282293,-0.02217399747880222,0
68,-2.3643184134381943,-1.5491539859889318,0
69,-2.265365816298318,2.3596006660176982,0
70,-0.8046783448433881,1.5769869743755294,0
71,-2.5290155894901325,1.0335430826218772,0
72,-2.6704861972833713,-0.428026726324076,0
73,-1.1162555007802986,-1.3849111408051678,0
74,2.0948304212409443,2.627029493940647,0
75,-1.9434194263446987,-2.400411993821602,0
76,0.5811189461764625,-2.033580568241117,0
77,-1.1433996105706385,-1.0840555756275652,1
78,1.3520386459052034,1.907283136298167,0
79,-2.1961618032655026,1.82681098832317,0
80,-2.8916119896765315,1.8978189697689274,0
81,1.8204332215741594,-1.7884555000778584,0
82,-0.010479747238369086,-1.9562352738018318,0
83,1.5768772797583361,0.5753504618879637,0
84,2.284668778301813,1.302837662696656,0
85,-2.551990437959714,-0.3184311431538607,0
86,2.8834051012647324,0.017658604644332776,0
87,-1.0919743795902066,0.17327085712441725,1
88,-0.16211425891495246,0.6671032408481254,1
89,-2.123070377885981,0.37142193567346293,0
90,-0.4859865949368456,-2.9644745552231444,0
91,1.8235906405791962,-0.5407602652226968,0
92,1.565972639429214,-1.4571742617681995,0
93,-1.3003633062690203,0.9241415287144341,1
94,-0.38690269777802033,1.2468092945886555,1
95,-0.9088025943583786,1.1860316230498764,1
96,1.7856320146419016,-1.1226901239006593,0
97,0.1725988958776088,-1.4494311114370195,1
98,1.9191734036211088,-1.814679854257266,0
99,2.6796726107167848,0.7431229916552105,0
100,-1.5443373037754884,2.1199532478306518,1
101,2.7961112397000942,-0.6575376986663075,1
102,1.1724120886560403,-2.5654746205056336,1
103,-0.2926937170937518,-1.6199779455016665,1
104,-1.4419921883029971,-0.4713815695401271,0
105,-1.3766370750836054,2.7787034582663495,1
106,-0.7037221846899588,0.21538211552811015,1
107,0.7297671147145794,-2.4796547910259887,1
108,-1.7159198969957938,-0.393404266638699,1
109,2.382873331184503,-2.9510738366428084,0
